Order Date,Category,Sales
5/10/2016,Technology,53.04
18/08/2018,Technology,843.9
18/08/2018,Technology,1496.16
2/2/2017,Office Supplies,117.96
23/08/2017,Office Supplies,21.3
23/08/2017,Office Supplies,1040.8
23/08/2017,Office Supplies,29.34
30/06/2018,Furniture,19.52
18/09/2016,Office Supplies,443.92
25/09/2017,Technology,499.95
25/09/2017,Office Supplies,3.04
25/09/2017,Furniture,201.96
25/09/2017,Furniture,68.64
24/10/2017,Technology,100
24/10/2017,Technology,359.98
29/09/2015,Furniture,6.16
29/09/2015,Furniture,2348.82
26/06/2018,Office Supplies,13.872
26/06/2018,Furniture,273.552
21/08/2017,Furniture,815.292
11/2/2015,Technology,234.45
11/2/2015,Furniture,1256.22
11/2/2015,Office Supplies,17.46
23/09/2017,Office Supplies,10.528
5/12/2016,Office Supplies,152.8
3/9/2018,Office Supplies,82.56
3/9/2018,Technology,284.97
26/03/2018,Furniture,60.84
21/12/2015,Furniture,1325.76
21/12/2015,Furniture,572.16
23/09/2015,Office Supplies,28.8
2/4/2018,Office Supplies,11.12
1/4/2017,Furniture,7.04
15/05/2016,Office Supplies,17.94
23/03/2018,Office Supplies,34.76
14/04/2018,Furniture,74.45
4/1/2016,Furniture,192.22
2/11/2018,Office Supplies,19.44
17/07/2018,Office Supplies,32.4
17/07/2018,Office Supplies,57.9
17/07/2018,Office Supplies,10.56
17/07/2018,Furniture,1194.165
6/10/2018,Office Supplies,40.99
4/11/2015,Office Supplies,2.94
18/12/2017,Office Supplies,45.24
18/12/2017,Office Supplies,18.688
18/12/2017,Office Supplies,11.648
18/12/2017,Technology,112.776
18/12/2017,Furniture,377.45
18/12/2017,Office Supplies,15.936
18/12/2017,Technology,28.68
24/09/2017,Furniture,21.44
24/09/2017,Office Supplies,511.056
21/07/2017,Office Supplies,18.656
21/07/2017,Office Supplies,11.088
21/07/2017,Office Supplies,66.688
21/07/2017,Office Supplies,99.488
11/6/2017,Office Supplies,14.62
11/6/2017,Office Supplies,53.984
11/6/2017,Technology,389.97
9/6/2016,Furniture,355.36
9/6/2016,Technology,140.376
27/10/2018,Office Supplies,15.84
27/10/2018,Office Supplies,8.448
22/01/2017,Office Supplies,12.96
28/05/2015,Technology,57.408
28/05/2015,Technology,27.6
29/12/2015,Furniture,38.976
28/07/2017,Office Supplies,20.44
28/07/2017,Office Supplies,109.92
24/09/2017,Office Supplies,6.38
24/09/2017,Office Supplies,6.48
2/4/2015,Office Supplies,15.84
2/4/2015,Technology,1049.93
2/4/2015,Office Supplies,154.9
5/11/2016,Office Supplies,98.352
28/07/2015,Office Supplies,14.32
28/07/2015,Furniture,129.888
28/07/2015,Office Supplies,48.944
26/12/2016,Furniture,275.058
10/12/2016,Office Supplies,27.36
10/12/2016,Office Supplies,44.75
10/12/2016,Technology,134.99
10/12/2016,Office Supplies,26.4
10/12/2016,Furniture,542.94
5/5/2017,Furniture,71.088
14/10/2018,Office Supplies,27.396
14/10/2018,Office Supplies,13.456
5/11/2017,Office Supplies,11.84
3/11/2018,Office Supplies,35.88
24/11/2017,Office Supplies,40.752
24/11/2017,Technology,139.96
14/12/2015,Office Supplies,2.624
14/12/2015,Furniture,136.53
14/12/2015,Technology,263.96
3/11/2015,Office Supplies,11.64
22/09/2018,Office Supplies,40.176
8/5/2016,Furniture,79.44
8/5/2016,Office Supplies,357.93
8/5/2016,Furniture,127.764
8/5/2016,Technology,2799.944
8/5/2016,Office Supplies,19.44
31/07/2018,Technology,36.792
1/3/2015,Technology,5.94
25/09/2018,Office Supplies,177.55
9/10/2016,Technology,619.95
9/10/2016,Technology,29.16
9/10/2016,Office Supplies,57.96
9/10/2016,Office Supplies,29.403
29/03/2018,Office Supplies,81.4
14/11/2016,Office Supplies,8.72
14/11/2016,Technology,91.176
14/11/2016,Technology,159.968
26/09/2017,Office Supplies,12.96
22/09/2015,Office Supplies,331.536
25/09/2016,Technology,899.91
4/5/2016,Technology,946.344
8/12/2018,Technology,178.11
8/12/2018,Office Supplies,1089.75
8/12/2018,Office Supplies,61.06
8/12/2018,Furniture,459.92
8/12/2018,Office Supplies,27.52
29/06/2018,Furniture,638.82
29/06/2018,Office Supplies,30.69
29/06/2018,Furniture,25.16
29/06/2015,Office Supplies,13.92
20/01/2015,Office Supplies,19.36
20/01/2015,Furniture,19.3
31/12/2017,Office Supplies,38.376
28/03/2018,Office Supplies,12.96
28/03/2018,Furniture,26.48
28/03/2018,Technology,532.72
28/03/2018,Office Supplies,26.72
28/03/2018,Office Supplies,20.04
28/03/2018,Office Supplies,795.48
28/03/2018,Furniture,21.56
8/12/2017,Technology,249.584
8/12/2017,Technology,68.112
8/12/2017,Technology,16.56
18/11/2018,Technology,74.95
30/05/2015,Furniture,355.455
22/01/2017,Office Supplies,44.4
22/01/2017,Office Supplies,20.65
3/2/2017,Furniture,866.4
29/03/2016,Office Supplies,5.56
14/10/2015,Office Supplies,3.16
14/10/2015,Technology,1999.96
11/8/2016,Furniture,46.152
22/11/2016,Technology,32.985
30/12/2017,Office Supplies,481.32
30/12/2017,Office Supplies,6.384
12/8/2018,Office Supplies,542.94
12/8/2018,Furniture,54.92
3/11/2016,Furniture,1448.82
10/9/2016,Office Supplies,353.88
8/11/2015,Technology,333.576
8/10/2017,Office Supplies,60.144
8/9/2018,Technology,85.2
25/02/2016,Office Supplies,3.15
25/02/2016,Office Supplies,22.72
24/09/2016,Furniture,14.91
24/09/2016,Office Supplies,1158.12
26/11/2016,Technology,599.99
31/08/2017,Office Supplies,23.968
12/4/2017,Furniture,638.288
12/4/2017,Office Supplies,13.208
4/12/2017,Office Supplies,15.528
4/12/2017,Office Supplies,104.85
11/11/2015,Office Supplies,30.48
11/11/2015,Furniture,112.648
2/4/2016,Technology,71.976
12/12/2016,Office Supplies,2.21
12/12/2016,Office Supplies,15.52
12/12/2016,Office Supplies,36.44
2/10/2018,Furniture,217.764
2/10/2018,Office Supplies,39.072
2/10/2018,Office Supplies,22.638
2/10/2018,Office Supplies,95.144
10/4/2018,Furniture,12.32
10/4/2018,Office Supplies,4.419
29/09/2018,Office Supplies,35
29/09/2018,Furniture,72.784
29/09/2018,Office Supplies,97.84
29/09/2018,Furniture,51.75
29/09/2018,Office Supplies,46.672
29/09/2015,Office Supplies,1395.54
29/09/2015,Furniture,117.36
29/09/2015,Office Supplies,18.9
29/09/2015,Office Supplies,77.52
20/08/2015,Furniture,421.372
11/7/2015,Technology,575.968
11/7/2015,Office Supplies,10.368
22/03/2016,Technology,15.984
12/5/2018,Office Supplies,10.272
13/11/2018,Office Supplies,61.792
13/11/2018,Furniture,205.9992
4/9/2017,Office Supplies,12.192
4/9/2017,Office Supplies,87.168
4/9/2017,Office Supplies,31.744
6/2/2017,Furniture,132.224
22/03/2016,Office Supplies,105.52
22/03/2016,Furniture,91.96
22/03/2016,Technology,1487.976
2/7/2016,Office Supplies,19.44
15/06/2016,Technology,11.672
26/11/2015,Technology,279.96
26/11/2015,Office Supplies,12.912
26/11/2015,Office Supplies,17.088
26/11/2015,Office Supplies,93.15
26/11/2015,Office Supplies,11.52
12/5/2018,Office Supplies,238.62
12/5/2018,Office Supplies,7.77
12/5/2018,Furniture,285.48
12/5/2018,Office Supplies,19.168
2/5/2015,Office Supplies,26.136
3/9/2018,Office Supplies,419.4
3/9/2018,Furniture,90.801
3/9/2018,Furniture,181.764
3/9/2018,Office Supplies,5.56
3/12/2017,Furniture,581.96
3/12/2017,Furniture,29.98
18/07/2016,Technology,519.96
21/07/2017,Office Supplies,6.264
21/07/2017,Furniture,363.92
9/6/2016,Office Supplies,64.2
9/6/2016,Office Supplies,38.52
9/6/2016,Technology,72.6
27/11/2018,Technology,57.568
27/03/2016,Office Supplies,83.7
22/09/2016,Office Supplies,32.4
22/09/2016,Furniture,47.98
17/11/2016,Technology,415.968
17/11/2016,Office Supplies,304.9
17/11/2016,Furniture,80.96
17/11/2016,Office Supplies,777.21
17/11/2016,Office Supplies,32.4
17/11/2016,Furniture,225.568
17/11/2016,Furniture,36.6
10/11/2016,Office Supplies,715.64
10/11/2016,Office Supplies,795.51
10/11/2016,Technology,549.99
10/11/2016,Office Supplies,74.76
10/11/2016,Furniture,29.22
10/9/2015,Office Supplies,9.64
5/8/2016,Office Supplies,33.488
5/8/2016,Office Supplies,23.04
5/8/2016,Office Supplies,1.362
5/8/2016,Furniture,14.76
3/9/2018,Furniture,239.666
1/11/2016,Furniture,301.96
29/04/2016,Office Supplies,7.968
1/5/2017,Office Supplies,109.92
1/5/2017,Office Supplies,19.44
1/5/2017,Office Supplies,11.16
5/8/2015,Office Supplies,79.47
5/8/2015,Office Supplies,4.56
5/8/2015,Furniture,1133.35
4/1/2017,Office Supplies,4.672
4/1/2017,Office Supplies,104.58
7/11/2017,Furniture,1603.136
14/06/2017,Furniture,1293.488
24/09/2017,Furniture,127.95
30/03/2018,Office Supplies,59.76
4/6/2018,Office Supplies,108.08
4/6/2018,Office Supplies,9.54
7/4/2016,Office Supplies,11.736
21/05/2015,Office Supplies,447.86
21/05/2015,Office Supplies,17.94
21/05/2015,Office Supplies,245.88
5/9/2017,Office Supplies,192.16
18/09/2017,Furniture,801.568
18/09/2017,Office Supplies,368.91
18/09/2017,Furniture,885.528
13/03/2017,Furniture,28.28
13/03/2017,Office Supplies,4912.59
16/10/2015,Office Supplies,14.352
16/10/2015,Technology,179.97
8/10/2018,Office Supplies,42.76
7/5/2016,Office Supplies,45.68
14/04/2017,Office Supplies,25.06
21/11/2017,Office Supplies,38.432
21/11/2017,Office Supplies,21.568
21/11/2017,Technology,81.576
10/9/2018,Office Supplies,2.78
9/9/2018,Office Supplies,99.87
1/11/2015,Office Supplies,44.4
1/11/2015,Office Supplies,21.4
3/4/2017,Furniture,71.12
3/4/2017,Technology,259.96
12/1/2018,Office Supplies,9.78
20/11/2016,Office Supplies,24.192
27/11/2017,Furniture,31.56
6/11/2018,Office Supplies,59.94
6/11/2018,Office Supplies,45.36
6/11/2018,Office Supplies,26.4
6/11/2018,Office Supplies,41.4
6/11/2018,Technology,16.95
2/12/2017,Office Supplies,24.704
2/12/2017,Office Supplies,59.7
2/12/2017,Furniture,14.52
2/12/2017,Office Supplies,104.184
17/12/2017,Office Supplies,46.53
24/08/2015,Office Supplies,25.5
17/09/2016,Office Supplies,14.9
17/09/2016,Office Supplies,87.71
17/09/2016,Furniture,199.764
17/09/2016,Office Supplies,94.6
17/09/2016,Furniture,4228.704
17/09/2016,Furniture,2003.92
17/09/2016,Technology,209.97
17/09/2016,Technology,659.9
17/09/2016,Office Supplies,110.96
17/09/2016,Technology,67.8
26/11/2017,Furniture,313.176
19/11/2018,Office Supplies,22.96
3/6/2018,Technology,1099.5
8/4/2015,Furniture,1215.92
11/10/2015,Office Supplies,7.31
11/10/2015,Furniture,8.92
7/7/2018,Furniture,87.21
7/7/2018,Office Supplies,15.552
7/7/2018,Technology,683.988
7/7/2018,Office Supplies,13.392
7/7/2018,Technology,16.776
7/7/2018,Technology,527.92
4/7/2017,Furniture,25.4
4/7/2017,Technology,177.48
4/7/2017,Technology,71.976
19/05/2018,Technology,95.992
19/05/2018,Office Supplies,13.216
12/10/2018,Technology,435.84
12/10/2018,Office Supplies,5.88
6/8/2017,Technology,211.168
25/08/2015,Furniture,6.28
25/08/2015,Technology,95.1
25/08/2015,Office Supplies,25.92
25/08/2015,Office Supplies,48.84
14/09/2016,Office Supplies,25.9
5/3/2018,Office Supplies,42.68
5/3/2018,Technology,299.97
5/3/2018,Office Supplies,262.24
5/3/2018,Office Supplies,234.36
15/04/2018,Office Supplies,20.736
30/03/2015,Office Supplies,10.5
11/11/2015,Furniture,23.968
11/11/2015,Furniture,521.96
12/3/2017,Office Supplies,676.55
12/3/2017,Office Supplies,154.9
12/3/2017,Office Supplies,30.56
12/3/2017,Furniture,770.352
9/2/2018,Furniture,21.12
11/11/2015,Technology,575.928
11/11/2015,Office Supplies,7.78
11/11/2015,Office Supplies,123.92
20/08/2018,Office Supplies,17.22
20/08/2018,Office Supplies,226.56
20/08/2018,Technology,107.88
15/01/2017,Office Supplies,81.98
20/07/2015,Office Supplies,104.85
20/07/2015,Office Supplies,8.704
20/07/2015,Office Supplies,19.92
20/07/2015,Furniture,43.02
6/2/2018,Furniture,240.784
25/12/2016,Office Supplies,414.96
8/10/2017,Office Supplies,387.72
13/07/2018,Office Supplies,360.38
13/07/2018,Office Supplies,13.56
24/04/2018,Technology,552
7/9/2015,Furniture,429.9
7/9/2015,Office Supplies,32.06
7/9/2015,Furniture,161.96
7/9/2015,Office Supplies,19.86
21/11/2017,Office Supplies,12.96
16/09/2018,Office Supplies,20.544
19/07/2017,Furniture,185.58
19/07/2017,Office Supplies,77.56
19/07/2017,Office Supplies,87.92
19/07/2017,Office Supplies,245.94
19/07/2017,Office Supplies,8.6
19/07/2017,Furniture,504.9
15/09/2018,Office Supplies,2357.488
15/09/2018,Technology,369.544
15/09/2018,Furniture,184.752
11/12/2017,Office Supplies,64.96
11/12/2017,Office Supplies,13.52
11/12/2017,Furniture,458.43
11/12/2017,Office Supplies,387.136
11/12/2017,Furniture,328.59
10/12/2015,Furniture,338.352
10/12/2015,Office Supplies,25.92
10/12/2015,Office Supplies,91.36
13/12/2015,Furniture,87.96
13/12/2015,Office Supplies,5.214
21/09/2018,Office Supplies,12.294
7/9/2018,Furniture,19.76
2/11/2016,Furniture,109.764
11/12/2018,Technology,128.85
1/4/2018,Furniture,127.95
30/12/2016,Office Supplies,68.52
30/12/2016,Office Supplies,74.94
30/12/2016,Technology,2548.56
30/12/2016,Office Supplies,271.44
30/12/2016,Technology,287.88
10/3/2017,Office Supplies,14.9
10/3/2017,Technology,4158.912
6/4/2015,Furniture,91.96
6/4/2015,Furniture,33.11
6/4/2015,Office Supplies,19.44
6/4/2015,Office Supplies,55.48
5/10/2015,Office Supplies,91.92
13/08/2017,Office Supplies,17.34
13/08/2017,Technology,71.98
17/11/2015,Office Supplies,7.08
24/04/2018,Technology,69.98
24/08/2018,Office Supplies,646.272
24/08/2018,Office Supplies,10.368
23/02/2018,Office Supplies,8.4
23/02/2018,Technology,71.96
19/11/2017,Office Supplies,18.48
14/11/2017,Office Supplies,9.84
6/7/2018,Furniture,239.24
25/12/2017,Furniture,21.12
23/04/2018,Office Supplies,54.9
14/12/2016,Furniture,15.24
19/04/2016,Office Supplies,19.568
19/04/2016,Office Supplies,310.392
4/9/2017,Furniture,42.6
4/9/2017,Office Supplies,113.94
4/9/2017,Office Supplies,129.92
4/9/2017,Office Supplies,5.28
24/09/2018,Technology,859.2
24/09/2018,Technology,506.28
4/2/2017,Furniture,14.368
19/05/2018,Furniture,314.352
19/05/2018,Office Supplies,27.888
3/9/2016,Furniture,238.152
9/6/2017,Furniture,692.94
7/11/2016,Office Supplies,16.146
7/11/2016,Office Supplies,1345.485
15/06/2017,Office Supplies,173.488
25/04/2016,Office Supplies,57.75
25/04/2016,Office Supplies,272.4
23/09/2017,Office Supplies,11.952
23/09/2017,Furniture,28
23/09/2017,Office Supplies,12.201
18/08/2017,Office Supplies,2.068
18/08/2017,Office Supplies,83.84
2/3/2015,Office Supplies,11.36
2/3/2015,Office Supplies,36.4
30/12/2015,Technology,27.968
10/4/2016,Office Supplies,142.04
10/4/2016,Office Supplies,14.67
25/12/2016,Technology,1199.96
25/12/2016,Office Supplies,12.6
25/12/2016,Office Supplies,17.94
5/4/2016,Office Supplies,23.904
17/01/2016,Office Supplies,88.96
20/05/2018,Furniture,518.272
20/05/2018,Furniture,6.98
20/05/2018,Technology,343.2
13/08/2018,Office Supplies,17.544
31/12/2016,Office Supplies,152.688
31/12/2016,Office Supplies,3.488
31/12/2016,Office Supplies,5.888
25/12/2018,Office Supplies,153.552
25/12/2018,Office Supplies,270.62
1/9/2017,Technology,468.9
1/9/2017,Technology,72.48
1/9/2017,Office Supplies,10.95
1/9/2017,Furniture,191.82
5/8/2018,Office Supplies,151.056
18/02/2015,Furniture,25.16
22/11/2017,Office Supplies,6.216
22/11/2017,Office Supplies,23.616
22/11/2017,Technology,24.032
22/11/2017,Office Supplies,2.088
22/11/2017,Office Supplies,4.488
14/12/2016,Furniture,29.22
13/06/2016,Office Supplies,6.48
28/12/2018,Office Supplies,1.188
20/09/2018,Furniture,272.646
20/09/2018,Technology,212.8
20/09/2018,Office Supplies,38.52
20/09/2018,Technology,72.64
20/09/2018,Office Supplies,45.4
20/09/2018,Office Supplies,13.76
20/09/2018,Furniture,80.991
20/09/2018,Office Supplies,11.784
20/09/2018,Office Supplies,4.36
20/09/2018,Furniture,2888.127
20/09/2018,Technology,1299.66
20/09/2018,Furniture,2254.41
20/09/2018,Technology,104.85
20/09/2018,Technology,59.97
22/08/2018,Furniture,314.532
18/06/2016,Office Supplies,13.632
20/12/2015,Office Supplies,19.432
20/12/2015,Technology,65.44
11/9/2017,Office Supplies,6
11/9/2017,Office Supplies,1.908
12/11/2017,Furniture,1474.802
12/11/2017,Office Supplies,110.096
12/11/2017,Office Supplies,16.752
12/11/2017,Furniture,1537.074
12/11/2017,Furniture,449.372
14/03/2017,Office Supplies,41.904
13/11/2017,Technology,2279.96
13/11/2017,Office Supplies,14.94
19/09/2018,Technology,191.976
19/09/2018,Office Supplies,23.832
19/09/2018,Furniture,409.216
19/09/2018,Furniture,72.588
4/12/2018,Office Supplies,61.568
31/08/2016,Office Supplies,20.96
3/6/2018,Technology,44.75
3/6/2018,Office Supplies,11.96
3/6/2018,Office Supplies,3.912
31/03/2017,Furniture,327.996
25/10/2015,Office Supplies,49.408
26/03/2018,Technology,53.25
26/03/2018,Office Supplies,3.76
27/12/2015,Furniture,767.214
15/09/2018,Office Supplies,163.96
16/08/2017,Furniture,161.28
4/11/2017,Office Supplies,192.8
18/10/2016,Technology,27.696
18/10/2016,Office Supplies,73.164
31/10/2017,Office Supplies,32.064
30/03/2015,Furniture,205.666
18/04/2016,Office Supplies,115.44
9/7/2018,Office Supplies,274.8
9/7/2018,Office Supplies,195.64
9/7/2018,Technology,257.98
9/7/2018,Office Supplies,119.04
27/06/2018,Office Supplies,20.07
22/12/2015,Office Supplies,11.76
21/11/2018,Office Supplies,11.76
21/11/2018,Office Supplies,40.736
27/06/2017,Technology,201.584
28/12/2018,Furniture,340.704
8/4/2017,Furniture,354.9
18/03/2015,Furniture,1198.33
3/7/2018,Office Supplies,87.92
20/04/2018,Furniture,51.968
20/04/2018,Office Supplies,51.336
20/04/2018,Office Supplies,332.704
20/04/2018,Furniture,42.408
3/8/2017,Office Supplies,81.54
3/8/2017,Technology,167.28
3/12/2017,Office Supplies,772.68
19/03/2015,Technology,323.976
19/03/2015,Office Supplies,11.808
19/03/2015,Office Supplies,26.16
19/03/2015,Office Supplies,33.57
19/03/2015,Furniture,4.992
19/03/2015,Furniture,20.016
19/03/2015,Technology,170.24
20/04/2016,Office Supplies,117.456
19/09/2016,Office Supplies,22.96
27/08/2015,Office Supplies,13.36
19/12/2017,Office Supplies,34.248
19/12/2017,Office Supplies,3.52
2/8/2015,Office Supplies,26.7
2/8/2015,Technology,21.2
2/8/2015,Office Supplies,838.38
21/09/2016,Furniture,1690.04
21/09/2016,Office Supplies,85.96
21/09/2016,Office Supplies,121.96
21/09/2016,Office Supplies,23.92
21/09/2016,Office Supplies,63.96
21/09/2016,Technology,629.95
21/09/2016,Technology,113.73
21/09/2016,Office Supplies,14.6
21/09/2016,Office Supplies,887.84
11/12/2017,Furniture,403.92
7/8/2016,Office Supplies,106.8
15/11/2016,Office Supplies,70.95
15/11/2016,Office Supplies,34.944
15/11/2016,Office Supplies,119.04
4/4/2018,Technology,383.84
24/12/2017,Furniture,799.56
13/12/2018,Office Supplies,31.44
22/12/2018,Office Supplies,25.92
22/12/2018,Office Supplies,6.33
22/12/2018,Office Supplies,75.88
21/10/2018,Technology,329.988
21/10/2018,Office Supplies,71.376
13/11/2016,Office Supplies,63.77
13/11/2016,Technology,50.97
13/11/2016,Office Supplies,96.08
16/04/2016,Technology,1439.968
16/04/2016,Technology,43.56
16/12/2017,Furniture,563.92
21/10/2017,Technology,235.152
1/12/2018,Furniture,7.712
20/10/2017,Office Supplies,51.016
20/10/2017,Office Supplies,25.248
20/10/2017,Furniture,56.686
29/09/2018,Office Supplies,51.168
18/08/2018,Office Supplies,2793.528
